321475.025719 667952.979369 526824.430756
889804.466406 611405.738283 531027.924725
43914.839710 23862.546306 5076.568793
467466.167132 78257.946219 190980.725248
711348.680862 611235.804373 92856.804731
777497.692408 6980.532735 578607.632929
946425.232035 101479.928038 274892.979470
173298.090304 937705.462376 760855.080816
456509.258806 434393.952127 654021.353741
136955.494485 659871.175584 114457.308397
312339.596146 943211.732117 768197.971890
452645.171394 160159.305394 308244.072263
84184.171786 780243.533271 785925.186394
527068.904635 177130.985095 927856.693684
539408.178912 406611.831652 822417.076845
381883.607283 97490.094347 807952.047326
714424.760127 635197.573069 516133.563829
755937.226086 599699.939737 138999.972701
184022.664582 666701.205951 312985.620558
199722.737455 287732.965105 657636.482232
142117.441974 294599.101546 561001.208168
832545.394424 812988.923546 773293.447913
284285.783435 76751.966957 879999.627239
647516.510588 100684.889095 325707.398979
398771.038709 366792.863737 394233.944067
881222.818458 674842.397783 460646.493339
301165.807162 126078.624162 749435.050445
293169.346402 184575.163724 2828.382781
175411.901621 44728.248444 959707.520841
536109.868495 667902.426234 465830.537213
837977.158296 154708.653843 673641.490360
717083.419295 460062.390488 541133.561953
236357.114773 653080.180618 219152.550504
94319.909631 809346.757621 879003.364052
438986.621757 853775.739565 683090.778458
600400.177119 967683.752876 109232.934612
455686.775007 532337.487385 744999.993040
897873.971068 899511.310677 39716.056485
73637.045253 461484.492731 408974.633256
803219.577055 672553.389431 71321.062903
916842.487634 103241.924677 900888.185164
820916.442467 968384.395781 508793.372946
748670.579950 36496.254200 721814.787576
957699.632291 624052.379625 637800.852627
99283.708942 264620.560570 801016.325924
698090.061002 889501.329203 11680.855887
675687.731030 870043.297235 275881.856613
452676.552961 860776.317472 545779.788498
174133.724475 187692.126732 247165.657743
517385.943669 378794.408015 501830.615892
520113.422786 895345.214006 241412.425285
325173.208065 334011.923300 637898.873601
212265.800676 385276.779153 777819.229444
523740.190053 246988.062410 224641.697843
739459.269241 476846.116524 92493.574095
214738.632664 278001.470949 448418.525916
971809.426013 653753.761924 644505.539130
636650.048056 740167.855227 864184.808913
576473.616676 43379.422257 787188.837218
705291.905515 232563.365825 597107.485084
126804.779486 167239.535572 775891.258797
31606.271873 112154.865910 727268.806225
721533.077109 726838.200189 305983.607000
322690.812736 381599.458563 867312.591143
557285.123623 708607.523848 906954.579060
267080.501967 35039.021276 647541.395168
314039.958794 573116.458236 80383.961966
246472.394473 194945.725425 127740.544235
769067.333135 989530.705737 256486.081942
599284.317802 448316.881165 890410.711792
730669.020799 827606.708668 817738.192111
340318.051819 507612.188994 40085.909651
112203.742065 324093.883869 106271.605511
355364.973136 558639.639413 800121.492595
374969.948432 558192.403580 840795.149651
728287.983402 46511.542179 969199.147553
360909.833815 739786.919076 538049.404896
764916.972395 537024.006402 393092.596625
691738.212140 768797.548193 526821.788072
579759.962779 408412.872858 14150.308620
387461.541261 568374.267686 55410.671762
329338.191973 429609.132651 20708.748365
717505.695101 399920.421738 650215.095930
497842.693628 438918.673724 261880.346870
860578.476878 804632.845278 508364.389014
974489.058157 195535.399440 340021.661424
613039.717295 442784.248648 568749.280081
432447.318911 321043.712086 973137.279943
527011.298738 501473.841004 109085.476168
479450.526682 390285.214296 558517.824035
793870.225400 54212.595024 762671.786779
142887.864081 329304.338738 999232.173940
493826.466936 339067.660616 702665.420986
143223.188619 119582.882149 726136.388500
265815.298465 725763.712398 590644.379585
276116.776652 792987.271734 446640.514766
15699.360295 609173.081702 819365.598516
500014.539245 467269.852125 251970.943118
940827.581134 825886.862498 258253.392706
844996.762234 625589.690164 376626.646845
892308.389264 728894.623485 956601.898756
165014.214971 11744.633054 580043.217973
641181.563384 46846.017739 656092.529382
460642.395409 839341.588171 574207.931305
212642.579759 37406.434145 269235.730751
40755.054207 511380.897676 744048.782499
579488.425272 91314.169235 381759.025743
683826.555706 196426.136685 149880.055140
268080.024673 90366.468115 214794.532594
657516.109971 647442.615660 427698.500403
954223.309491 333827.896688 437936.382907
256581.724973 417485.509000 668461.871831
579960.077774 44365.023244 919472.945865
470320.394684 287177.411384 832217.054974
118124.822142 847945.249249 984917.045566
670017.008893 827046.978588 101445.380442
975369.894803 153922.178953 595956.633064
742615.955894 846121.531758 97542.770539
355503.886596 981969.415161 44989.966649
30633.051995 529748.668019 222727.033297
611087.445802 839858.939796 602024.564722
462059.573729 132556.527446 930644.948200
909675.733420 886021.278339 259234.776455
217297.731584 271465.606180 467525.044451
551297.290513 716239.270263 927614.722614
95194.007433 815189.163685 886727.917835
613801.507864 990155.000536 796780.863837
116994.043367 291184.307803 573072.067312
403537.043115 112985.958311 400531.724782
100276.103952 416701.159147 906117.617956
627211.843040 292551.665565 461700.756145
576547.327766 773007.771535 100708.062983
399058.256524 533631.661498 599565.942852
546243.343775 551626.758042 762163.292080
550488.758907 910716.385593 120832.351191
93786.826483 44361.071226 351815.720540
18556.318753 17518.901223 204184.321250
401321.219843 518430.918780 384038.162075
743781.177580 526746.615165 15444.633154
3457.712625 64341.037930 495403.867932
930864.727994 267575.030208 405083.934921
679781.480401 155288.406016 108606.531776
41276.410913 798466.897640 672009.958721
448877.313576 325514.446487 94921.334657
425890.073824 971036.958548 247681.815565
174219.465524 170366.809462 268347.494026
849847.656617 566722.997367 614962.098081
770588.123123 463373.783371 398286.596279
935285.578456 426899.214128 590747.467109
822873.553793 148233.594620 782623.402684
244066.438697 848903.274139 656892.206334
488727.437953 993764.895042 74056.470744
680172.083901 748760.633791 961005.192961
989123.888639 528699.499844 731932.091848
814785.542044 895116.458783 645446.091581
234708.285851 247428.037927 519634.817189
426419.617661 47066.088098 306898.349139
581676.946142 783800.020010 65849.512993
199197.224224 883289.358768 673263.322779
94071.927889 48531.706562 551675.837159
684791.820393 82566.175865 980304.304343
815983.252981 515707.986260 504951.455620
626095.081575 803426.694102 138666.313981
716083.910384 660958.704672 338924.347544
197159.350134 575197.213719 556253.460337
521828.920331 554882.996222 989048.240567
922649.305992 499271.962405 674122.632223
444375.204407 655806.750020 325203.677426
495290.800521 282831.359537 300271.246722
905086.783545 515115.186984 152411.885971
12300.496801 800699.935867 129735.995387
102434.148349 387268.416597 771570.282315
780978.541053 140682.594717 905337.050667
946518.184066 33147.934105 598769.668624
526055.908601 267609.083659 737604.627862
186948.783629 910252.267459 689501.703909
670594.646156 202324.642081 259341.824688
173226.806927 156255.863337 161130.806636
566611.979032 15484.868590 517851.089342
566796.342411 787018.795734 496425.807211
995727.040241 423957.606567 149039.522457
862770.580972 370861.310202 456665.561742
750019.671060 669911.251057 517335.645627
401882.533651 63732.734541 868464.459805
457046.848251 855410.398010 482345.853277
62946.667045 215032.175699 169107.113660
991079.526432 486642.703318 264790.556841
895819.218712 79278.980200 222223.356644
784013.630205 88200.378097 590511.397776
563909.187431 939781.556128 576042.275068
32003.036077 477881.371668 569595.210377
859679.710972 859121.808843 958770.426430
652824.329812 131998.400768 917708.417560
628185.416621 852382.742734 558281.765531
249264.952493 710799.816903 563256.588883
59297.850391 723830.309779 322957.191504
996431.595264 336497.981165 374409.656056
503143.865992 80405.373227 542241.506869
394256.930764 893899.641939 660295.714875
149196.908003 559328.929522 405.425306
755685.970077 753371.416392 897531.727514
500059.708903 975924.577349 808170.348058
32734.043519 113206.284837 939111.100879
734822.768420 280590.686190 125431.961024
257776.138217 476362.340166 236069.456913
645686.104742 377373.432498 747934.048163
314051.902496 297845.519272 675744.604603
236529.551676 665814.538577 366780.019026
421969.971845 627856.329799 89913.076487
36488.593890 462029.080594 248392.757888
904961.695087 777372.910166 829548.387239
35766.503369 953265.199337 906154.555036
925808.757257 723894.238880 638850.450547
814973.564035 415145.334271 972183.422596
851195.638791 284351.251675 305557.259360
845316.638543 460531.297274 896046.484072
253942.884878 703912.722965 907740.097368
489651.008488 28653.702373 349710.033197
88863.148841 744724.984037 538198.484233
553105.524211 329282.570146 226311.532274
995287.528124 903653.829229 750225.386639
835340.368791 273727.538170 979742.030971
163655.740151 429709.353346 910257.950417
672775.606637 508856.758384 386999.353901
286573.915456 395612.311374 847696.826197
45452.869341 712311.961807 975475.146836
296704.369761 201064.839738 95339.621466
886740.606425 281398.408438 749449.306112
790451.541756 330226.087832 215636.828559
660519.721201 5911.013896 271099.593486
762960.323010 182010.518660 988597.349649
164403.812624 274332.988682 133636.143560
946382.493493 995243.545972 452399.281299
488735.162255 466849.794790 395750.466156
664430.881544 519854.941819 99256.800311
898462.471563 804616.365396 395985.466386
170854.729771 479683.733212 415522.177045
78133.173138 114053.528327 812893.236392
864006.770382 997864.852118 485251.021932
960858.609165 230136.742802 88128.497189
595095.682779 164360.821351 690909.691977
523265.282940 821769.845037 960658.823576
857150.727501 865916.969770 296826.561302
361115.580984 87780.366715 364690.202926
277888.668584 34379.856400 355912.563878
186570.018024 867969.064700 86619.068105
333212.986179 679280.697838 63589.731013
151022.966788 703114.225811 938237.624590
316088.645414 508429.846474 148074.609912
923354.916203 813168.218487 412302.730041
474044.564415 298635.255812 969060.421257
10617.670419 393944.842496 867117.106674
528073.235746 69887.095933 751431.533816
291169.902218 873404.023666 699258.719924
232948.501000 154391.779912 426537.555557
276188.615493 974856.287630 299771.639333
291472.220822 695032.058673 923885.168320
258411.485610 164651.751822 35846.782202
375560.921234 495349.386531 926738.855827
9351.324412 609730.680491 605631.022955
244274.606485 450341.082744 539542.194925
169589.978644 917358.776646 20346.406615
584510.624120 527219.329491 351553.984956
271250.707070 221534.582558 574919.691998
551715.689166 764916.734972 432359.085745
231250.856832 501168.671700 208010.916092
335709.719712 235451.598494 136961.317991
974388.460150 43413.469134 270799.844593
261098.119611 192584.413119 83578.999043
65578.935360 178428.937935 107517.124940
226863.336971 967716.696979 220052.133855
731950.380124 562859.138315 440151.625241
392962.365736 656833.219911 351104.723970
499950.683748 744671.334587 942730.264514
741221.340482 29557.193163 86794.372081
941713.804118 596952.575016 326801.940889
556900.382135 672015.694538 89738.753343
471573.298042 7716.550550 980367.136468
819428.389403 257421.153691 984253.450054
738015.975311 314392.919189 578768.951151
571702.616257 815394.150586 549513.329720
622205.165841 39135.317638 221548.783191
649595.718491 910132.345414 185984.396839
487971.294794 442660.113214 324587.224895
865647.772724 23323.169474 479310.707797
577203.207072 643384.081574 663454.311433
499476.552673 240659.021538 971048.902853
277611.177666 664505.244763 604647.068609
101781.078304 13340.572052 988371.526391
53611.906349 663084.126506 534842.389976
830175.035749 745407.820443 302598.184821
307028.449917 751288.193903 477937.275623
25308.711930 590595.483298 671129.044104
333853.985683 240193.231951 143620.767145
663386.505179 640793.390242 904315.715735
802254.034933 579672.729187 612145.362131
804967.802338 234684.362338 193677.754413
139220.828806 3859.091979 825587.526646
804587.122309 533160.073547 828980.671968
510395.854719 290420.124685 18409.087174
816637.767746 912674.059193 115570.356473
979656.773283 786995.723569 919859.559820
81872.991644 315717.503860 843303.295651
811997.182891 70807.943370 858886.207896
490575.571868 742136.229149 191508.106714
939911.027672 173087.272589 599112.233736
401569.569489 489418.357371 469671.089017
592876.889049 263756.891819 139813.225081
508524.326908 906565.461995 634522.204745
60836.189638 523211.154837 890121.277078
25665.696169 55978.652136 658651.989300
327278.565042 999490.935294 416583.725620
38227.542894 135703.151111 500892.597324
948201.673262 987253.379375 866913.639050
509198.854306 226577.673446 585840.526087
445028.171594 674778.665531 786317.881248
423204.979192 986225.161932 942377.597853
26784.079525 397870.945595 916711.247346
711213.604472 685301.738127 447559.454654
380540.060098 405034.744567 786787.350667
258366.077208 974026.694175 562407.600121
491234.852260 945750.358531 590627.272013
375401.222646 150207.457213 142947.846104
166698.453523 868908.694690 423490.718873
429177.509370 537402.178595 69016.445205
43816.915386 73715.650488 464347.937544
317202.396850 758782.946475 645457.555191
596498.593905 833172.880312 546387.135592
58792.892662 205990.337180 160247.109037
717040.137535 275929.852984 822078.015298
196717.062145 265537.185852 933301.439032
176177.481250 950703.963056 327180.883305
670146.111995 342259.491137 220455.548169
307968.317060 144154.831217 183498.388725
69112.205702 444345.739583 495968.726609
850998.517128 979041.853508 428027.998527
952298.871764 74456.313133 87563.746815
553784.393953 824033.355320 165367.204883
120756.245015 410646.076947 758960.871639
389884.695350 299660.406298 485053.342397
413511.420493 34025.811738 799908.509568
264497.831481 99846.496855 133324.110196
458650.537015 347811.659628 805106.833303
976398.647372 416605.659046 981628.521423
962115.398083 548043.603020 689187.384602
723512.173894 536558.652574 145121.117780
81782.565397 201897.257717 812813.818159
160980.793852 970600.785574 741159.580460
37345.277398 775017.131759 266617.543490
206419.738441 423976.385954 621983.158873
220669.840539 647026.319831 80163.924451
39747.974641 695527.066418 469030.808747
329888.687663 65909.660984 248030.375241
950863.029834 472791.637560 733170.337307
214420.158810 428716.103593 811552.401181
461457.953093 627242.671613 476056.613864
341257.391877 116507.087792 240593.412106
564192.528820 752386.962260 703088.083064
480367.365799 579567.212234 140031.573961
925487.108440 991886.539159 453253.746824
438236.547165 860209.663709 685532.801589
457147.388802 379007.123874 571582.833453
919165.857206 451170.724518 889253.410804
396990.875726 524893.755870 782524.606209
262367.521987 958283.610693 366511.041713
421438.206397 301395.994195 897126.616542
659445.492080 652391.755627 824845.452486
421386.217869 866317.529886 118733.114163
349776.533494 919404.238168 744833.986638
776042.141574 30166.614237 235387.120032
650918.220947 802072.729599 306768.527306
256889.980868 281644.395221 387983.843044
860288.278133 801056.265819 35745.423176
198943.035108 440808.246413 468812.335977
248123.342223 642051.818559 798676.245354
243240.921634 454643.786797 814882.619907
672172.164441 975029.515281 77966.703720
724197.076515 468473.469319 780144.388635
757492.497981 52486.966283 109342.958452
630647.689466 894523.638771 173701.654919
88036.262306 359980.324845 385713.280403
853846.883064 354767.558354 531119.020174
837409.707385 40367.348555 17834.504212
992000.161846 282529.269797 873207.456453
515210.402887 581190.682406 715415.477586
644805.206125 57296.810863 588798.944222
560191.682881 360566.685269 531139.459431
922495.344572 496813.330784 207710.070358
984377.154766 517021.119036 325856.370013
909319.971099 360189.174819 566898.417765
270206.284090 962332.242312 216787.125665
337205.331246 386022.934377 842846.023516
161481.784003 482378.921799 724554.813351
856133.218301 987322.941506 995288.576664
388834.601855 393163.045602 895425.317782
459770.116644 358820.604580 560018.116916
198930.590501 747148.899164 133312.604357
541069.070071 772383.303264 835399.889326
404951.854401 500653.753530 578870.183603
453668.369246 769293.394689 283171.575821
52925.561265 755025.296697 218129.327358
767608.357223 230686.555585 287893.105731
393774.294544 133102.469225 285943.119714
264522.791710 285539.858603 138579.241928
515328.230965 653280.837282 940261.586814
566235.808658 961845.256824 382625.268960
69959.023808 742089.512005 216932.323190
504839.464109 118117.102764 252218.556768
340661.903974 680659.654064 217856.923757
853663.331674 787921.313104 391174.888836
589421.793597 174327.546012 92655.149194
190309.112793 580808.961523 994625.600905
415694.322217 680330.342043 598024.728333
791253.085581 405550.834450 134467.879007
266191.647843 403442.994887 669054.613193
578464.979471 552933.016822 734674.268000
877489.028328 53549.669603 135584.237013
555514.017076 9947.073258 364186.481395
78426.321976 319772.655950 27832.622756
139074.055030 954693.713533 742555.661985
251631.272857 266297.985144 479009.873366
364437.141340 520845.724458 780179.317965
750671.017138 862083.762581 828317.700879
3051.859480 706569.007322 14349.596758
411362.330498 663287.561275 464805.599302
142321.566823 579594.001546 848474.087591
544829.990464 440735.693236 829286.071839
499875.424497 594713.245228 647052.958891
494629.207610 25641.519204 978770.419348
357790.104941 743125.695721 127590.547226
180743.233285 958765.919852 963763.706253
138859.600417 809025.731418 656492.797527
242971.236633 8573.531427 647422.422797
285210.727114 807106.074286 512853.207440
601107.975768 645564.271970 397692.921019
368700.424965 261652.872777 207214.418108
245580.062080 791504.811809 612039.425972
98682.027318 689760.644107 329890.221034
657258.058721 771353.411223 286413.989518
153225.937544 382763.331096 708809.333384
644407.534672 966209.781959 897700.620733
764379.701508 926698.169223 2272.404428
147297.306321 316129.067773 442635.700574
956.944657 886877.275606 993135.598768
313536.736713 383801.350968 362201.910548
885715.028427 930062.638906 319305.512338
665152.658365 862416.700133 931630.251415
996586.469242 226938.459759 102305.065223
972196.146892 482779.910934 459123.622929
316997.496314 972744.177939 151645.782964
433854.482658 7958.121591 859792.217804
320534.539020 498345.120394 850639.252180
454008.163500 241723.728618 489583.618472
115787.462479 374982.515630 568659.112193
652936.104426 284305.876177 294746.577630
189142.753195 735516.456767 593233.448919
617556.282760 824436.350730 56574.806935
654893.054766 760528.063785 520831.328758
229649.863773 276340.712293 829064.570697
449467.232052 899229.763051 432174.768268
591470.851724 373557.621151 138854.469669
91262.484581 163054.913964 909683.568903
167625.416324 384311.252479 945599.584542
150846.662188 723217.629372 703952.201198
394501.637031 457416.049933 640682.469547
445963.968250 266044.582669 376190.486977
315749.421701 838021.219219 459721.464909
473992.954919 665708.911408 666406.760393
442391.391055 686672.537384 129147.362567
751545.959004 486143.305467 969917.430198
700371.284558 693565.413638 147353.346322
774817.967940 696910.943854 882587.780319
615257.385541 671794.822114 354830.537813
950927.661770 970327.967797 817736.403623
745156.766455 249213.379641 323075.720610
50501.847924 990436.981459 594632.299341
809087.581468 211518.346277 119145.192367
89894.698229 693000.341923 995758.500813
346842.913771 778711.769669 679266.967767
777562.150366 432960.053401 915193.654565
983398.809306 350038.387504 345749.174139
914012.453897 282730.377983 482069.547996
716428.367190 827649.578065 432377.175829
703663.983288 946739.217626 88949.877319
669880.459960 999022.363939 361759.002781
931450.257467 181052.942989 792682.078912
768723.267277 471410.171295 683937.949562
662231.730715 864804.788904 719713.880515
372030.434254 444676.904579 994025.900147
874065.238130 518833.919820 336688.212044
847130.379270 511986.636834 612149.891020
252830.591976 754766.445908 270593.292008
798191.098850 286074.675734 91890.860642
336877.621368 253165.137421 846001.988111
186048.312218 637585.998657 65289.205119
855111.216418 573845.634320 715930.847506
294053.298826 574589.544224 617165.810824
786806.874089 972318.467284 526305.097540
189338.203833 957017.149270 245966.917492
123071.894591 209335.247238 895375.869773
952675.097113 393174.461450 784518.439324
883162.386245 601142.308034 129344.291693
978100.385116 607955.902687 557183.722605
259924.369109 843349.312267 330696.781199
499878.893741 773137.848851 519449.305622
195439.824151 269692.455760 96715.683436
66671.570854 247762.777011 304369.382549
95703.137310 834812.573026 35525.508361
797283.766740 10739.271290 868109.990452
278161.610280 145155.372046 148811.948919
87152.780335 142204.761620 894389.345811
233334.710664 979306.456035 807400.726442
309430.963401 484389.605026 282032.675680
475626.736803 863744.311286 339966.672642
320007.813334 644429.735291 175800.774162
98909.178337 12228.850415 451151.299112
551819.519178 185164.369535 534816.256733
113513.930384 155685.322124 70773.249041
465244.373814 782746.114569 368061.587169
585109.562021 235650.129918 103630.567934
191927.631788 51215.867669 899590.841972
870993.814042 769611.087145 231146.663077
620845.117585 226059.963150 563877.346690
584027.307412 628082.538063 280097.341323
847701.819929 641619.756235 534345.798183
2815.723431 794323.388323 432435.251006
516492.589670 212806.896198 776470.463848
929013.972505 979596.842063 32337.732121
415987.403086 924997.003109 772492.921880
130014.035451 433314.964907 754257.812388
615993.257628 792194.400498 555692.445989
234807.789256 354742.445013 586030.580268
901687.788303 407220.120643 318032.146189
752225.825462 975176.603377 635360.230945
443289.568558 271938.045373 171564.554687
848714.712126 144625.791215 772860.365867
814806.685737 840962.444663 82916.792875
279023.187706 66010.489070 388103.548036
376288.192327 823338.931033 696819.628723
400043.630885 438258.333049 143877.714727
507781.458330 627295.365348 218388.037854
715037.784584 967889.442265 867560.290828
342694.598206 289366.296125 351973.966904
455629.267602 969935.422284 466196.974439
637879.912725 180543.787480 812209.657364
359905.993858 646753.291544 976761.309756
858673.272818 232677.332459 168828.354209
964830.484049 814502.150664 7174.700357
149873.237461 558358.471179 32007.473166
457954.765427 500842.498253 742435.600639
855815.299116 301703.635744 332311.157309
495125.484664 818729.801096 863033.101557
167547.386552 815206.266636 917383.808992
942308.496206 170647.027990 708435.230557
143025.148303 273635.877623 755486.859891
385790.761726 564106.129393 769607.878991
368033.939096 29194.310334 458767.841573
57625.296916 787255.416584 425459.776578
640419.374980 256527.445218 211236.923257
476417.080485 813681.161880 383240.180378
524235.992520 449336.398608 728991.453517
595076.056593 833344.882811 245359.256478
2926.287490 206509.986904 435247.341285
293012.786055 419136.041757 244961.144198
684867.099842 123073.847813 433327.017270
674568.006315 660490.988768 749634.530617
951418.581168 150533.482450 236329.811868
691360.715005 910448.682774 582398.514006
99551.756116 477303.173145 852051.251691
927684.972749 306061.319904 867809.688981
733628.313062 980730.733721 72661.014964
648608.235849 868767.827303 549883.561386
71173.890406 477529.356327 975246.736590
837737.845780 250622.179000 7014.117311
732156.773351 963789.270711 930847.742826
86005.883892 479351.864609 145173.680421
248180.141850 851317.848274 534097.659332
167529.328816 672343.913924 109476.980809
964405.507734 499471.403929 141065.907690
549889.075989 162111.072971 733965.963908
461365.924330 301615.789932 173852.482501
511537.193038 174605.499684 387313.606993
455405.672024 232315.781652 806000.576424
985048.041479 708794.440395 475862.726876
544999.647409 272608.382818 624585.739263
864318.758288 536902.462716 558653.001560
882217.656708 985190.315858 120368.535378
803992.452260 513695.445167 711012.226283
82387.508952 527647.148290 65620.537676
752112.856579 376189.027413 121252.659711
285641.715002 313584.526067 93410.209380
644937.373303 598004.552429 335630.958902
766342.516219 769734.164608 684361.358863
878089.412593 186676.747541 982028.003372
488839.520596 905931.085017 866551.861988
351559.740561 446050.008088 84158.063334
558012.854873 933885.966431 434817.814885
686917.650722 262082.832697 218093.080200
936558.041319 813371.522481 823808.406347
380284.463620 740031.504727 677838.871229
861258.445228 950951.546758 629301.464138
171438.126160 829051.642177 312178.898534
72381.081043 358777.707086 769994.694270
165920.640854 235649.114991 738337.465876
205443.744506 409875.350778 321355.836322
761373.040942 106967.193641 99453.723321
993191.731146 187316.973489 77664.625833
871114.984586 697863.985879 473356.587248
663808.824667 379794.454178 814445.123045
716199.612257 573169.962629 694557.533305
299197.786013 598188.824936 487012.612530
144410.118878 164885.234283 138939.258420
577175.330453 69019.354614 65684.001746
112581.203683 657359.610585 476640.750880
595364.774918 7995.522132 980839.105685
837251.987002 72770.408382 695711.076513
19303.662229 404400.229758 736626.798973
356795.487305 568667.572296 376568.865797
905536.297531 175341.225686 990246.767576
996847.325918 654744.802717 941049.660582
684175.118352 850970.024661 321897.208488
982592.602198 60956.129922 33258.299098
403090.645252 699917.189715 224132.155049
837911.683971 876838.250579 887869.043747
853193.294561 389190.776286 468793.847154
214136.241200 344082.883723 334171.533796
743760.145650 260828.504887 225742.573128
38380.413238 876516.729820 724868.865345
181362.209428 504609.658021 135563.489758
790469.958571 104385.959197 44580.157949
342106.012207 562991.783993 259774.313684
124945.729578 792897.334733 957910.913233
498343.382588 871202.512871 750915.993851
625517.378450 72663.321267 470394.808152
370642.803475 925521.668051 282157.240074
143094.044196 816002.024649 302595.126216
909447.662667 245527.783691 464235.284156
564982.769207 805533.604829 165941.874977
757221.897393 497137.680062 79017.178845
753109.315377 532680.088802 718588.246257
458726.819789 335191.480553 707441.151650
848124.553157 783520.479105 111434.295496
823551.415545 524175.785031 303634.171040
66408.222893 379910.485977 777258.455726
983405.132676 825169.514405 277243.365061
678351.448760 314870.053899 177225.193823
146570.585505 969664.935018 135740.010463
176971.735694 599524.508123 207143.753026
150048.630186 99182.965622 42096.353623
560401.166391 910939.303098 965946.542175
601661.240705 802280.171629 287767.350339
709560.910859 882009.354842 546403.415738
467524.981921 230578.717648 374759.194194
19433.607032 99870.844340 238218.952304
707048.285100 520449.750021 438593.701010
995479.657201 629126.280153 297373.134720
716433.216393 934080.423757 926541.196034
160337.342538 467294.995833 614777.045325
367918.195026 664328.585234 385522.101782
97378.246351 635838.546118 975669.673550
469092.326869 486413.017672 30702.308253
727074.347151 188462.434607 599420.351903
489490.821362 563792.953574 402260.422422
376575.379938 16277.927765 224284.708926
270568.547770 367130.994775 532048.212771
294199.037126 124103.274883 453145.150630
195219.955996 136249.414731 706057.041327
762932.223773 580978.750817 751839.053756
455407.735053 866652.426098 453159.893259
101943.091121 889469.925947 596726.983411
466964.389986 196033.975832 943384.760135
881068.552845 349359.321715 19861.551193
221125.190617 335083.556170 975374.879122
301190.580389 56857.269319 466080.065663
152087.976463 481609.153259 198498.274026
145376.863701 820278.295572 908991.342356
126009.561905 451455.603261 589401.470876
106390.026102 319893.463973 986451.347781
6293.894631 547009.179723 522824.689370
143540.729788 359779.700869 71427.512036
998952.839902 303585.512397 715651.202823
889359.065107 12963.284409 953471.565956
849002.651843 116192.660617 331933.770325
