1485516053142.026123 7.194618 200350.355108 401183.639449 315654.874451 -0.131983 -0.538008 -0.228504
1011874534632.079346 1.547238 555392.181931 14579.197816 380210.871320 -0.235666 -0.389184 0.474815
494584754603.449280 6.496590 552310.872402 919581.695896 685979.504397 0.619571 0.395696 -0.376099
1226543293307.069580 0.060048 532954.507402 843901.192387 618440.591710 0.285385 0.037030 -0.198582
687731074679.642944 7.188672 801888.680272 677805.583966 152874.273256 -0.934215 -0.872879 0.371444
356283566506.113831 6.189583 700294.132879 567825.407218 1125.468328 -0.988582 -0.389522 -0.476859
1244544034129.008545 8.575552 181159.401588 341351.057155 667333.834791 0.758019 0.306610 -0.373541
1680641981940.250732 1.862648 157137.611630 503455.950067 828949.017114 0.351308 0.808340 -0.617777
749195933191.571411 7.060667 868915.310595 547391.620342 738951.992694 0.864969 -0.533762 0.853152
1047190125856.082886 9.334200 494401.935811 552562.884839 939119.773151 0.599291 0.628277 0.188995
1248024525723.885742 9.952999 935842.383065 324538.171536 874300.638376 0.178313 0.275542 0.518647
1472525361685.082275 7.949102 262781.947266 604372.727715 470559.504214 -0.666091 0.590981 0.730171
1657867523771.245117 6.644144 412478.471642 611974.602013 596893.037991 0.291203 0.077113 -0.703316
1099561838147.230469 0.329634 700903.339342 518145.488016 832600.766726 0.030098 -0.774704 -0.020380
969152801163.028931 0.484997 814343.275007 384654.561302 637649.989889 -0.095755 -0.712036 -0.173844
469114791537.635010 4.067666 17456.428670 717589.572876 573715.444389 0.625894 0.165365 -0.106515
906509341323.282593 9.951648 58722.656187 74259.687341 640759.922866 0.194560 -0.554795 -0.560424
1196831754328.217285 9.235127 737931.125747 462847.620865 438557.411990 0.701173 0.905325 0.897822
1707364556166.809082 7.670137 333565.896216 536737.126551 219133.866061 -0.044898 0.899641 -0.067663
1679319510923.232910 9.672769 183763.507600 458034.405805 780216.139657 0.532895 0.809563 -0.484829
1446302031506.784180 9.635048 331842.475881 402374.750926 560778.903889 0.108896 0.244333 -0.617945
907647710073.273682 3.601051 653873.378893 916513.511830 210689.454075 0.213084 0.730867 -0.780445
709382539262.529419 1.990027 646513.717754 592685.970030 676547.198144 0.192681 -0.882279 0.121744
1070309514025.691895 2.426258 18910.565830 343837.941095 9073.344595 0.847385 0.202853 0.541372
1684787130364.682617 9.332725 173062.924046 447977.046329 487715.824171 0.590463 0.278018 0.931363
294983787397.854004 2.928891 882195.435841 366024.282114 899422.287410 0.495276 -0.048389 -0.454026
1797670294215.437012 1.223258 865670.361409 623188.224156 718659.135866 0.849079 -0.631868 -0.435432
317447000855.114319 2.029770 626118.878399 176237.023576 126667.975820 -0.544896 0.893849 -0.972267
305405578753.910950 1.199893 461843.165054 648538.638651 915211.434377 -0.798286 0.228453 -0.858886
747723826025.146973 4.964310 436580.544063 293174.441002 244066.281088 0.824781 0.132329 -0.618582
65926358427.386734 4.318435 813895.530790 753375.144317 356379.460419 0.995940 -0.928667 0.047097
381598113697.953552 6.617916 699780.163441 327612.840337 889334.568984 0.293424 -0.317035 -0.899664
1455965480730.403320 8.033302 698706.022116 681914.915723 904178.093527 -0.374121 0.504957 -0.404134
1536994915598.072021 1.890636 591104.688121 53438.864368 101453.139581 -0.685450 -0.511703 -0.727659
1118736232690.047363 0.580523 889544.292349 945492.175644 56021.617229 0.850439 -0.061900 -0.486062
1114734277472.365723 1.688372 584579.322547 476349.903439 815540.839088 0.852135 0.053045 0.164500
1385126231735.106445 2.252356 264169.236623 633578.499253 538169.893797 -0.966699 0.863036 -0.304908
390651254603.639221 5.226287 400981.341444 307165.277009 679896.955461 0.290268 -0.113322 -0.461955
1335350683114.025635 3.328920 214521.845864 759200.832398 258109.091359 0.367148 -0.967645 0.690246
1618728800380.602539 6.007626 321474.329719 667953.478948 526824.918300 0.696000 -0.499579 -0.487544
139074515421.409149 5.143822 889803.823744 611404.820369 531027.451231 0.642662 0.917914 0.473494
653178985424.805420 3.599422 43914.865202 23862.960535 5076.152268 -0.025492 -0.414229 0.416525
1557457651070.784668 5.074096 467466.199835 78257.099457 190981.638459 -0.032703 0.846762 -0.913211
160296479970.216736 2.448583 711347.757732 611235.069435 92857.472543 0.923130 0.734938 -0.667812
903824024340.603516 7.572818 777497.219484 6980.045281 578606.787785 0.472924 0.487454 0.845144
183071424499.154083 7.876424 946425.753393 101479.308552 274893.789385 -0.521358 0.619486 -0.809915
1418040894777.048340 2.772136 173298.896941 937704.500159 760854.390270 -0.806637 0.962217 0.690546
648583878014.702393 6.924635 456509.610840 434393.751143 654022.093789 -0.352034 0.200984 -0.740048
154322301627.136780 3.779971 136954.733119 659871.010685 114457.886671 0.761366 0.164899 -0.578274
1269150218419.264893 5.288848 312340.351974 943212.655587 768197.942018 -0.755828 -0.923470 0.029872
758270504884.421875 2.115655 452645.303877 160160.294524 308243.772690 -0.132483 -0.989130 0.299573
239695352490.060028 4.619491 84183.802432 780242.712818 785924.451999 0.369354 0.820453 0.734395
119017829475.458710 0.471826 527069.685586 177131.209103 927856.501301 -0.780951 -0.224008 0.192383
1212339508760.254883 7.003396 539408.023555 406610.988550 822417.633393 0.155357 0.843102 -0.556548
1498773823407.478516 3.742008 381883.832638 97489.599793 807951.178964 -0.225355 0.494554 0.868362
1612766784572.973877 8.314618 714424.510811 635197.568266 516133.406204 0.249316 0.004803 0.157625
1275825612825.807129 0.294762 755937.938203 599700.547941 138999.417881 -0.712117 -0.608204 0.554820
1603290071918.629150 7.353113 184023.453429 666700.429085 312986.416091 -0.788847 0.776866 -0.795533
911096789006.609497 2.703205 199721.843453 287733.521270 657636.468403 0.894002 -0.556165 0.013829
1478300730236.805908 9.363492 142117.152934 294598.354718 561001.742472 0.289040 0.746828 -0.534304
1279918527077.883545 6.293593 832546.337519 812988.742732 773293.212749 -0.943095 0.180814 0.235164
1450387514179.106689 7.744324 284286.437991 76752.608984 879999.907667 -0.654556 -0.642027 -0.280428
841337964723.352295 3.787105 647515.771708 100684.673894 325708.190631 0.738880 0.215201 -0.791652
1530193271880.503662 7.497189 398771.494330 366792.664448 394234.807597 -0.455621 0.199289 -0.863530
1712040821132.250244 4.321991 881222.875180 674842.812920 460647.044508 -0.056722 -0.415137 -0.551169
467289219195.954529 5.767210 301165.846851 126078.652430 749435.665473 -0.039689 -0.028268 -0.615028
1630986504090.484131 1.333880 293168.544858 184575.586221 2827.765547 0.801544 -0.422497 0.617234
1235281876947.730713 6.875271 175411.351506 44729.022515 959706.798311 0.550115 -0.774071 0.722530
393580414770.171021 9.941960 536109.211402 667901.641586 465830.113401 0.657093 0.784648 0.423812
769602691289.037476 1.934927 837977.510593 154708.959450 673641.425332 -0.352297 -0.305607 0.065028
868298114280.682007 6.403678 717084.407609 460062.853120 541134.178692 -0.988314 -0.462632 -0.616739
1316710175595.246338 4.440973 236357.416125 653080.151915 219152.697681 -0.301352 0.028703 -0.147177
652344550070.352905 0.504663 94318.936344 809346.715099 879003.795492 0.973287 0.042522 -0.431440
342078915354.330078 3.592467 438986.049384 853775.966967 683091.497782 0.572373 -0.227403 -0.719324
810027035531.122192 1.033902 600399.438940 967684.434227 109232.329405 0.738179 -0.681351 0.605207
594742120723.240112 3.956842 455685.834923 532336.569878 745000.815983 0.940084 0.917507 -0.822943
38945360830.519348 0.530733 897874.132780 899511.943075 39716.616778 -0.161712 -0.632398 -0.560293
1478163702305.406250 6.227913 73637.125380 461484.289077 408973.962191 -0.080127 0.203654 0.671065
1069757484891.917603 2.022323 803218.651953 672553.439103 71321.293885 0.925102 -0.049672 -0.230982
680288848949.130615 9.308543 916841.736425 103242.541133 900887.342355 0.751209 -0.616456 0.842809
1763558931950.479736 0.896550 820917.433014 968385.019285 508793.798567 -0.990547 -0.623504 -0.425621
1191656346123.665527 2.618859 748670.878939 36495.510143 721815.217278 -0.298989 0.744057 -0.429702
1049648694764.357056 6.752551 957699.766545 624053.362488 637799.860544 -0.134254 -0.982863 0.992083
690718491038.773193 9.254195 99284.126828 264621.188513 801015.866521 -0.417886 -0.627943 0.459403
722972058290.150024 0.069542 698089.288313 889501.975802 11680.577490 0.772689 -0.646599 0.278397
281489248274.825500 9.253787 675687.635584 870043.986831 275881.199370 0.095446 -0.689596 0.657243
423435170831.624390 1.129112 452676.630461 860775.603820 545778.969474 -0.077500 0.713652 0.819024
734284984841.477173 9.561109 174134.004146 187691.291943 247165.401983 -0.279671 0.834789 0.255760
697157966391.183472 6.154910 517385.555487 378795.372020 501830.315761 0.388182 -0.964005 0.300131
1176373076865.915283 6.936921 520113.072146 895344.766055 241412.496499 0.350640 0.447951 -0.071214
1496851331911.515381 1.766564 325173.844059 334012.436245 637899.824450 -0.635994 -0.512945 -0.950849
262277976153.418427 4.176634 212266.541349 385277.752830 777819.939552 -0.740673 -0.973677 -0.710108
1415048213350.586670 5.305522 523740.106567 246987.268299 224641.009617 0.083486 0.794111 0.688226
447091239499.859497 4.171736 739459.342357 476845.234038 92492.812645 -0.073116 0.882486 0.761450
1215546941972.337646 2.664200 214738.716127 278001.865789 448418.352843 -0.083463 -0.394840 0.173073
1663394838146.399658 5.148488 971808.456054 653753.164512 644505.759797 0.969959 0.597412 -0.220667
978994949636.980835 3.224512 636649.980633 740167.686651 864185.609654 0.067423 0.168576 -0.800741
1805731128217.186768 3.237548 576473.581232 43378.574049 787188.982627 0.035444 0.848208 -0.145409
1489086068567.354248 1.388450 705292.889755 232562.727622 597107.538993 -0.984240 0.638203 -0.053909
992662160684.354614 7.909198 126803.928464 167239.421757 775891.675934 0.851022 0.113815 -0.417137
470880431071.389465 1.935641 31606.040084 112155.442338 727268.449903 0.231789 -0.576428 0.356322
1784394031661.096924 7.882653 721532.785821 726838.891906 305984.426741 0.291288 -0.691717 -0.819741
1489744715756.736816 8.594414 322691.529143 381598.749267 867312.811042 -0.716407 0.709296 -0.219899
1771228016291.745117 9.814533 557285.895225 708608.523754 906955.269207 -0.771602 -0.999906 -0.690147
584442358842.585205 0.316532 267080.544229 35038.594876 647541.220774 -0.042262 0.426400 0.174394
507288179777.562622 4.347399 314040.022425 573116.131733 80383.232220 -0.063631 0.326503 0.729746
622161813209.764648 9.859463 246473.192226 194945.555429 127741.423317 -0.797753 0.169996 -0.879082
156813672417.774811 1.422893 769066.794892 989531.416801 256485.953439 0.538243 -0.711064 0.128503
1520670959887.560547 4.115512 599284.692821 448317.810126 890411.396683 -0.375019 -0.928961 -0.684891
1418990840615.239014 3.495625 730669.232943 827606.323693 817738.901365 -0.212144 0.384975 -0.709254
721381539281.923340 9.389633 340317.201182 507612.052842 40086.664323 0.850637 0.136152 -0.754672
128387268814.723938 3.371505 112204.228718 324093.107173 106270.791418 -0.486653 0.776696 0.814093
1268958311401.773193 4.876388 355365.191360 558639.207014 800121.397875 -0.218224 0.432399 0.094720
1406115498701.110596 4.468760 374970.813507 558191.996439 840795.708294 -0.865075 0.407141 -0.558643
12202220653.183758 0.438913 728288.390659 46512.203826 969200.073918 -0.407257 -0.661647 -0.926365
1203058599308.598877 2.813821 360910.335291 739786.625395 538049.992336 -0.501476 0.293681 -0.587440
1399374635826.330566 0.022092 764917.010147 537024.837622 393093.329529 -0.037752 -0.831220 -0.732904
1762272267635.911621 4.593647 691738.421508 768796.569227 526821.721567 -0.209368 0.978966 0.066505
834054662848.357056 7.177785 579759.464895 408412.982389 14150.013275 0.497884 -0.109531 0.295345
57585330700.501801 8.061486 387462.472647 568373.718367 55410.087139 -0.931386 0.549319 0.584623
69343963683.117188 5.395839 329338.364509 429609.006329 20707.850949 -0.172536 0.126322 0.897416
1658010376526.042725 2.549064 717505.281110 399919.555386 650215.917071 0.413991 0.866352 -0.821141
806645322754.047852 5.129414 497841.807465 438919.500532 261880.762455 0.886163 -0.826808 -0.415585
1422787877360.824463 4.740626 860578.206386 804632.651374 508364.299243 0.270492 0.193904 0.089771
332002185758.203247 9.262938 974488.982837 195536.110947 340022.235180 0.075320 -0.711507 -0.573756
1505083200131.077393 8.617587 613039.624851 442784.184211 568748.293026 0.092444 0.064437 0.987055
112351134721.655396 0.300651 432447.280815 321043.485578 973136.835190 0.038096 0.226508 0.444753
1885916611877.270020 4.738409 527012.050799 501474.748274 109085.908334 -0.752061 -0.907270 -0.432166
95449959085.788574 0.208639 479450.279279 390285.007474 558518.121855 0.247403 0.206822 -0.297820
921888656056.020386 2.164569 793870.573206 54213.499540 762671.143095 -0.347806 -0.904516 0.643684
676351564569.398804 4.801934 142887.351795 329305.235368 999231.189237 0.512286 -0.896630 0.984703
436739247868.303223 5.787025 493826.386543 339067.414640 702664.915116 0.080393 0.245976 0.505870
1065453755716.793213 1.024429 143222.695349 119582.940801 726136.965291 0.493270 -0.058652 -0.576791
1828911907390.225586 2.645525 265815.671345 725763.617172 590643.485962 -0.372880 0.095226 0.893623
1507337800295.557861 6.905017 276117.121042 792986.701042 446640.161509 -0.344390 0.570692 0.353257
1721457756613.846924 2.791775 15699.082921 609173.357473 819365.837647 0.277374 -0.275771 -0.239131
1407405756773.427246 5.053388 500013.597860 467269.494368 251971.512986 0.941385 0.357757 -0.569868
446730603610.631104 9.446968 940827.604234 825886.317086 258254.288685 -0.023100 0.545412 -0.895979
339829304358.456299 0.488258 844996.501532 625590.085714 376627.080568 0.260702 -0.395550 -0.433723
1727194929993.711426 3.179240 892308.880399 728895.404811 956601.503274 -0.491135 -0.781326 0.395482
1442805630636.401367 6.093558 165013.527184 11745.179431 580042.587386 0.687787 -0.546377 0.630587
1497533202345.482910 1.676484 641181.735596 46846.820024 656091.859282 -0.172212 -0.802285 0.670100
878705070774.536621 9.438626 460641.869666 839342.343193 574207.963820 0.525743 -0.755022 -0.032515
153430214934.982361 0.148069 212642.935795 37405.963850 269236.672730 -0.356036 0.470295 -0.941979
1768610805616.714111 9.001625 40755.519072 511381.244316 744048.717206 -0.464865 -0.346640 0.065293
826474822017.364258 9.678681 579488.068569 91313.316506 381758.336779 0.356703 0.852729 0.688964
1181584451829.548828 3.870108 683825.943062 196425.776345 149880.593785 0.612644 0.360340 -0.538645
1559323530270.718018 8.928152 268081.018211 90367.229357 214795.240323 -0.993538 -0.761242 -0.707729
1715544393600.895996 1.601347 657515.141568 647443.255467 427697.774567 0.968403 -0.639807 0.725836
1807980404951.144043 7.595902 954222.548298 333828.540060 437937.262596 0.761193 -0.643372 -0.879689
508186253118.328735 8.621467 256580.851466 417485.212667 668461.892636 0.873507 0.296333 -0.020805
1575350956752.430664 9.162504 579959.679086 44365.642241 919472.300115 0.398688 -0.618997 0.645750
1632150490744.505127 8.480232 470320.093842 287178.111186 832216.486385 0.300842 -0.699802 0.568589
778611402772.832642 1.043309 118125.229261 847944.433032 984917.540497 -0.407119 0.816217 -0.494931
301156786143.779785 1.646920 670017.372511 827047.345282 101444.518414 -0.363618 -0.366694 0.862028
445203971074.428406 8.966184 975370.563039 153921.225357 595956.722181 -0.668236 0.953596 -0.089117
26405449865.385891 4.471226 742615.170451 846121.270909 97542.755429 0.785443 0.260849 0.015110
1893402462325.058838 7.485507 355504.359363 981969.946132 44990.559493 -0.472767 -0.530971 -0.592844
813357861794.996948 9.045385 30633.357422 529748.746482 222727.118956 -0.305427 -0.078463 -0.085659
463175719538.703552 4.361486 611087.270020 839859.349177 602024.332851 0.175782 -0.409381 0.231871
66491285826.545212 0.379320 462060.388750 132556.247221 930644.092788 -0.815021 0.280225 0.855412
1597134865103.289551 9.956205 909676.445020 886022.099121 259234.401364 -0.711600 -0.820782 0.375091
92554444415.029144 1.202427 217297.375448 271465.148903 467524.621582 0.356136 0.457277 0.422869
216896971602.458496 3.397319 551296.597290 716239.605899 927613.797340 0.693223 -0.335636 0.925274
1679747974568.512207 7.942471 95193.536819 815188.677880 886727.462282 0.470614 0.485805 0.455553
1388031423199.921875 6.525881 613801.101032 990154.645116 796780.172784 0.406832 0.355420 0.691053
1564128284455.742676 8.950096 116993.352101 291185.302558 573071.692724 0.691266 -0.994755 0.374588
352007874654.605957 5.539247 403536.571670 112986.807061 400532.154623 0.471445 -0.848750 -0.429841
1006412474726.792480 1.708193 100275.417594 416701.870182 906117.343848 0.686358 -0.711035 0.274108
941461863089.818481 7.582896 627212.233183 292552.389401 461701.185416 -0.390143 -0.723836 -0.429271
379682560347.486267 2.550765 576547.169415 773007.850916 100708.490834 0.158351 -0.079381 -0.427851
252757280644.029388 8.638500 399058.307150 533631.024066 599566.683767 -0.050626 0.637432 -0.740915
1225816828088.834961 9.189924 546242.962314 551627.380668 762163.776203 0.381461 -0.622626 -0.484123
852689546277.746582 8.159054 550488.381755 910716.993411 120832.709647 0.377152 -0.607818 -0.358456
1791995824126.526611 7.726438 93786.718289 44361.410354 351815.750701 0.108194 -0.339128 -0.030161
793681548224.296387 7.294985 18555.644209 17519.607099 204183.621866 0.674544 -0.705876 0.699384
1436145625542.383545 6.933106 401321.039819 518430.366032 384037.495952 0.180024 0.552748 0.666123
770836895052.809326 3.268680 743780.297823 526745.920118 15443.714962 0.879757 0.695047 0.918192
1353079873268.958252 9.413109 3458.044836 64340.939408 495403.041222 -0.332211 0.098522 0.826710
120382941878.400742 5.678169 930865.572120 267575.795667 405084.612215 -0.844126 -0.765459 -0.677294
1464599278565.961914 5.185957 679781.568076 155287.429315 108606.502726 -0.087675 0.976701 0.029050
1486974915401.078857 7.321384 41275.633314 798466.382499 672010.189643 0.777599 0.515141 -0.230922
1576379324150.271729 7.610287 448876.317292 325514.968740 94922.018025 0.996284 -0.522253 -0.683368
1074755649388.767822 1.697482 425889.987494 971037.693748 247682.777699 0.086330 -0.735200 -0.962134
117283292217.180130 8.121886 174220.140378 170366.439676 268348.391263 -0.674855 0.369786 -0.897237
1699055908515.583740 7.261690 849847.441764 566722.094833 614962.207924 0.214853 0.902534 -0.109843
699696436277.590698 4.001478 770589.104183 463373.539983 398285.667782 -0.981060 0.243388 0.928497
340335621848.702454 0.475882 935286.443064 426899.322455 590747.162082 -0.864608 -0.108327 0.305027
1670900861035.566895 6.200584 822873.538243 148234.195385 782623.048001 0.015550 -0.600765 0.354683
444259309757.966553 0.494732 244067.048024 848903.686157 656893.155624 -0.609327 -0.412018 -0.949290
1130824621243.402344 0.645876 488728.217099 993763.978997 74056.964192 -0.779146 0.916045 -0.493448
300070958415.046326 8.933181 680172.831869 748760.831227 961004.511164 -0.747968 -0.197436 0.681797
1416795476437.546387 2.241637 989124.511136 528700.087750 731931.160083 -0.622497 -0.587906 0.931765
452388979607.261719 4.501166 814786.324474 895115.617824 645446.609706 -0.782430 0.840959 -0.518125
329234957804.437744 4.092126 234708.900384 247428.036514 519634.461879 -0.614533 0.001413 0.355310
163412105228.751892 1.808862 426418.962251 47065.312169 306899.243185 0.655410 0.775929 -0.894046
98499001669.697464 8.770989 581676.370683 783799.520631 65849.904842 0.575459 0.499379 -0.391849
451669324312.359070 5.644841 199197.984865 883290.110295 673262.629495 -0.760641 -0.751527 0.693284
1004366062257.438843 3.589475 94071.738331 48531.254189 551675.561694 0.189558 0.452373 0.275465
1472988629247.062012 1.526099 684791.674867 82566.904776 980305.239975 0.145526 -0.728911 -0.935632
854287824937.608032 7.172267 815983.121619 515707.346684 504950.970016 0.131362 0.639576 0.485604
247183460532.221954 0.189879 626094.580901 803426.393949 138665.978862 0.500674 0.300153 0.335119
207531528373.248871 7.441493 716084.025828 660959.107275 338925.118356 -0.115444 -0.402603 -0.770812
1129691757203.545410 9.834970 197159.684722 575196.998946 556254.448093 -0.334588 0.214773 -0.987756
94822634360.287338 4.233780 521829.237086 554883.400840 989049.002119 -0.316755 -0.404618 -0.761552
684798876089.975220 9.237917 922649.160522 499272.628731 674122.065396 0.145470 -0.666326 0.566827
601763209157.623291 8.829283 444374.718252 655806.209207 325202.837238 0.486155 0.540813 0.840188
1379765164027.456299 9.675683 495291.595155 282831.781624 300271.546307 -0.794634 -0.422087 -0.299585
998990174720.529419 8.107910 905087.377970 515114.918296 152411.859924 -0.594425 0.268688 0.026047
240373460266.739136 5.570024 12301.138524 800699.767625 129736.102144 -0.641723 0.168242 -0.106757
117864445467.945190 0.285004 102433.402667 387268.801864 771570.286010 0.745682 -0.385267 -0.003695
1595937584016.937744 8.026630 780979.401165 140682.612934 905337.187852 -0.860112 -0.018217 -0.137185
1672515364662.744141 3.959879 946518.022323 33147.841761 598769.217916 0.161743 0.092344 0.450708
261822596465.237427 5.584731 526056.688235 267608.655193 737604.028506 -0.779634 0.428466 0.599356
263360064216.423767 8.166674 186948.794995 910252.450631 689501.644073 -0.011366 -0.183172 0.059836
563965316429.268555 1.894014 670595.323169 202324.374613 259342.544528 -0.677013 0.267468 -0.719840
1058657286868.896362 5.802613 173226.368127 156255.100115 161131.208622 0.438800 0.763222 -0.401986
527680805139.709290 4.076728 566612.417330 15484.238265 517850.776263 -0.438298 0.630325 0.313079
185187618122.901764 0.021130 566795.391981 787019.161844 496425.220390 0.950430 -0.366110 0.586821
312606885650.195190 9.875471 995726.781300 423957.478484 149039.109413 0.258941 0.128083 0.413044
398280800535.343567 7.372697 862770.092193 370860.970459 456665.092657 0.488779 0.339743 0.469085
288766388411.633667 2.364895 750019.540681 669911.598141 517335.415909 0.130379 -0.347084 0.229718
1077307396017.015015 8.932589 401882.095989 63732.020255 868465.393624 0.437662 0.714286 -0.933819
1341412255915.347412 8.528797 457047.806063 855410.274128 482345.469113 -0.957812 0.123882 0.384164
1440132794533.856201 4.247196 62946.201408 215031.276547 169107.471317 0.465637 0.899152 -0.357657
1840715468534.734131 6.996031 991079.891337 486643.500303 264789.892651 -0.364905 -0.796985 0.664190
400321486337.576050 5.033936 895818.712771 79279.755458 222222.499438 0.505941 -0.775258 0.857206
1150509922745.637695 5.694236 784013.938280 88199.817531 590511.700013 -0.308075 0.560566 -0.302237
1463525630174.204590 8.432297 563909.160449 939782.034202 576042.184357 0.026982 -0.478074 0.090711
404665486999.321716 2.520527 32003.769054 477881.751705 569594.649563 -0.732977 -0.380037 0.560814
1209482790579.088135 2.058092 859678.766855 859121.233377 958770.297169 0.944117 0.575466 0.129261
1028274610093.329102 5.717546 652824.463584 131998.439006 917708.040761 -0.133772 -0.038238 0.376799
524776355594.862244 0.447959 628184.638313 852382.947240 558281.222769 0.778308 -0.204506 0.542762
268151327661.238617 4.297513 249264.833995 710799.834475 563257.188547 0.118498 -0.017572 -0.599664
1452845305795.781250 3.509011 59297.156330 723830.732842 322956.462620 0.694061 -0.423063 0.728884
795272863094.229248 9.412993 996431.640619 336498.931361 374409.354543 -0.045355 -0.950196 0.301513
991503350668.586792 6.530927 503143.064201 80404.669654 542241.139963 0.801791 0.703573 0.366906
